;date;n_sick;calls;n_duty;n_sby;sby_need;dafted;demand;n_sick_adj;demand_pred;calls_reg_pred;calls_reg_act_diff;month;year;dayofmonth;weekday;weekofyear;dayofyear;predict_day;season;day;status;randforest_pred;adaboost_pred
138;2016-08-17;47,0;6540,0;1700,0;90,0;0,0;0,0;;53,0;1308,0;7265,0;-725,0;8;2016;17;2;33;230;2016-07-15;3;139;actual;475,81753880173557;377,2054794520548
139;2016-08-18;46,0;8670,0;1700,0;90,0;80,0;0,0;1734,0;51,0;1734,0;7267,0;1403,0;8;2016;18;3;33;231;2016-07-15;3;140;actual;395,32196758972054;271,83104125736736
140;2016-08-19;45,0;8028,0;1700,0;90,0;0,0;0,0;;50,0;1606,0;7268,0;760,0;8;2016;19;4;33;232;2016-07-15;3;141;actual;110,44092468303688;139,28240740740742
141;2016-08-20;36,0;6318,0;1700,0;90,0;0,0;0,0;;40,0;1264,0;7270,0;-952,0;8;2016;20;5;33;233;2016-07-15;3;142;actual;-48,97514948380214;8,873873873873874
142;2016-08-21;44,0;8214,0;1700,0;90,0;0,0;0,0;;49,0;1643,0;7271,0;943,0;8;2016;21;6;33;234;2016-07-15;3;143;actual;-347,52224853630696;-421,34615384615387
143;2016-08-22;49,0;6654,0;1700,0;90,0;0,0;0,0;;55,0;1331,0;7273,0;-619,0;8;2016;22;0;34;235;2016-07-15;3;144;actual;452,2030731125565;363,7278481012658
144;2016-08-23;48,0;8082,0;1700,0;90,0;0,0;0,0;;54,0;1617,0;7274,0;808,0;8;2016;23;1;34;236;2016-07-15;3;145;actual;439,49438568067745;363,7278481012658
145;2016-08-24;49,0;8430,0;1700,0;90,0;35,0;0,0;1686,0;55,0;1686,0;7276,0;1154,0;8;2016;24;2;34;237;2016-07-15;3;146;actual;422,8321958733759;313,69877049180326
146;2016-08-25;52,0;7140,0;1700,0;90,0;0,0;0,0;;58,0;1428,0;7277,0;-137,0;8;2016;25;3;34;238;2016-07-15;3;147;actual;338,68446013028733;208,91709844559585
147;2016-08-26;55,0;8082,0;1700,0;90,0;0,0;0,0;;61,0;1617,0;7279,0;803,0;8;2016;26;4;34;239;2016-07-15;3;148;actual;74,32615764110362;90,17180616740089
148;2016-08-27;48,0;7626,0;1700,0;90,0;0,0;0,0;;54,0;1526,0;7280,0;346,0;8;2016;27;5;34;240;2016-07-15;3;149;actual;-100,23392552578731;1,2623906705539358
149;2016-08-28;49,0;6990,0;1700,0;90,0;0,0;0,0;;55,0;1398,0;7282,0;-292,0;8;2016;28;6;34;241;2016-07-15;3;150;actual;-422,40085614658574;-510,70454545454544
150;2016-08-29;60,0;6840,0;1700,0;90,0;0,0;0,0;;67,0;1368,0;7283,0;-443,0;8;2016;29;0;35;242;2016-07-15;3;151;actual;419,171630744137;363,7278481012658
151;2016-08-30;59,0;8592,0;1700,0;90,0;78,0;0,0;1719,0;66,0;1719,0;7285,0;1307,0;8;2016;30;1;35;243;2016-07-15;3;152;actual;419,171630744137;363,7278481012658
152;2016-08-31;54,0;8886,0;1700,0;90,0;132,0;42,0;1778,0;60,0;1778,0;7286,0;1600,0;8;2016;31;2;35;244;2016-07-15;3;153;actual;408,36172873983656;313,69877049180326
153;2016-09-01;52,0;9318,0;1700,0;90,0;216,0;126,0;1864,0;58,0;1864,0;7288,0;2030,0;9;2016;1;3;35;245;2016-08-15;3;154;actual;1649,1199528229827;1519,9494584837546
154;2016-09-02;61,0;9366,0;1700,0;90,0;235,0;145,0;1874,0;68,0;1874,0;7289,0;2077,0;9;2016;2;4;35;246;2016-08-15;3;155;actual;1290,9859041265966;925,1152416356878
155;2016-09-03;55,0;7380,0;1700,0;90,0;0,0;0,0;;61,0;1476,0;7291,0;89,0;9;2016;3;5;35;247;2016-08-15;3;156;actual;777,0955674129199;728,3809523809524
156;2016-09-04;69,0;7536,0;1700,0;90,0;0,0;0,0;;77,0;1508,0;7292,0;244,0;9;2016;4;6;35;248;2016-08-15;3;157;actual;690,8910588745604;235,38297872340425
157;2016-09-05;73,0;7548,0;1700,0;90,0;0,0;0,0;;82,0;1510,0;7294,0;254,0;9;2016;5;0;36;249;2016-08-15;3;158;actual;974,3305395869988;1157,8896551724138
158;2016-09-06;67,0;7560,0;1700,0;90,0;0,0;0,0;;75,0;1512,0;7295,0;265,0;9;2016;6;1;36;250;2016-08-15;3;159;actual;686,1126112389346;925,0938271604938
159;2016-09-07;64,0;8568,0;1700,0;90,0;78,0;0,0;1714,0;72,0;1714,0;7297,0;1271,0;9;2016;7;2;36;251;2016-08-15;3;160;actual;574,1364060790078;523,0225
160;2016-09-08;67,0;8748,0;1700,0;90,0;117,0;27,0;1750,0;75,0;1750,0;7298,0;1450,0;9;2016;8;3;36;252;2016-08-15;3;161;actual;460,08673003648283;478,9630996309963
161;2016-09-09;62,0;6582,0;1700,0;90,0;0,0;0,0;;69,0;1317,0;7300,0;-718,0;9;2016;9;4;36;253;2016-08-15;3;162;actual;228,23523401624806;232,94345238095238
162;2016-09-10;59,0;7374,0;1700,0;90,0;0,0;0,0;;66,0;1475,0;7301,0;73,0;9;2016;10;5;36;254;2016-08-15;3;163;actual;120,81846714811012;139,79010494752623
163;2016-09-11;68,0;8202,0;1700,0;90,0;9,0;0,0;1641,0;76,0;1641,0;7303,0;899,0;9;2016;11;6;36;255;2016-08-15;3;164;actual;-170,94638261932843;-5,793522267206478
164;2016-09-12;72,0;6564,0;1700,0;90,0;0,0;0,0;;80,0;1313,0;7304,0;-740,0;9;2016;12;0;37;256;2016-08-15;3;165;actual;490,13135213467996;492,8423728813559
165;2016-09-13;65,0;7230,0;1700,0;90,0;0,0;0,0;;73,0;1446,0;7306,0;-76,0;9;2016;13;1;37;257;2016-08-15;3;166;actual;470,6308165074271;377,2054794520548
166;2016-09-14;68,0;8514,0;1700,0;90,0;71,0;0,0;1703,0;76,0;1703,0;7307,0;1207,0;9;2016;14;2;37;258;2016-08-15;3;167;actual;456,2179739582745;313,69877049180326
167;2016-09-15;75,0;8280,0;1700,0;90,0;31,0;0,0;1656,0;84,0;1656,0;7309,0;971,0;9;2016;15;3;37;259;2016-08-15;3;168;actual;379,71364762413987;145,4959349593496
168;2016-09-16;71,0;7824,0;1700,0;90,0;0,0;0,0;;79,0;1565,0;7310,0;514,0;9;2016;16;4;37;260;2016-08-15;3;169;actual;200,3282486455559;36,21262458471761
169;2016-09-17;74,0;6660,0;1700,0;90,0;0,0;0,0;;83,0;1332,0;7312,0;-652,0;9;2016;17;5;37;261;2016-08-15;3;170;actual;-48,56712991413129;-119,7186440677966
170;2016-09-18;81,0;6126,0;1700,0;90,0;0,0;0,0;;91,0;1226,0;7313,0;-1187,0;9;2016;18;6;37;262;2016-08-15;3;171;actual;-354,98551541821814;-514,6920152091254
171;2016-09-19;75,0;7926,0;1700,0;90,0;0,0;0,0;;84,0;1586,0;7315,0;611,0;9;2016;19;0;38;263;2016-08-15;3;172;actual;426,0556059874418;277,0047923322684
172;2016-09-20;72,0;7362,0;1700,0;90,0;0,0;0,0;;80,0;1473,0;7316,0;46,0;9;2016;20;1;38;264;2016-08-15;3;173;actual;405,2620411365411;271,83104125736736
173;2016-09-21;80,0;8532,0;1700,0;90,0;87,0;0,0;1707,0;89,0;1707,0;7318,0;1214,0;9;2016;21;2;38;265;2016-08-15;3;174;actual;394,45213913224063;215,0429906542056
174;2016-09-22;77,0;8286,0;1700,0;90,0;35,0;0,0;1658,0;86,0;1658,0;7319,0;967,0;9;2016;22;3;38;266;2016-08-15;3;175;actual;307,18042355301384;90,17180616740089
175;2016-09-23;76,0;5808,0;1700,0;90,0;0,0;0,0;;85,0;1162,0;7321,0;-1513,0;9;2016;23;4;38;267;2016-08-15;3;176;actual;-28,397847819634297;-105,34254143646409
176;2016-09-24;71,0;7842,0;1700,0;90,0;0,0;0,0;;79,0;1569,0;7322,0;520,0;9;2016;24;5;38;268;2016-08-15;3;177;actual;-190,07858303297442;-307,2107023411371
177;2016-09-25;79,0;5328,0;1700,0;90,0;0,0;0,0;;88,0;1066,0;7324,0;-1996,0;9;2016;25;6;38;269;2016-08-15;3;178;actual;-505,810145430719;-781,7791411042945
178;2016-09-26;80,0;8550,0;1700,0;90,0;90,0;0,0;1710,0;89,0;1710,0;7325,0;1225,0;9;2016;26;0;39;270;2016-08-15;3;179;actual;312,99003126478976;208,91709844559585
179;2016-09-27;90,0;7638,0;1700,0;90,0;0,0;0,0;;101,0;1528,0;7327,0;311,0;9;2016;27;1;39;271;2016-08-15;3;180;actual;302,14526462012856;208,91709844559585
180;2016-09-28;89,0;6924,0;1700,0;90,0;0,0;0,0;;99,0;1385,0;7328,0;-404,0;9;2016;28;2;39;272;2016-08-15;3;181;actual;286,41181669746084;153,55619596541786
181;2016-09-29;89,0;8172,0;1700,0;90,0;24,0;0,0;1635,0;99,0;1635,0;7330,0;842,0;9;2016;29;3;39;273;2016-08-15;3;182;actual;199,51448787533914;76,68520859671303
182;2016-09-30;91,0;8520,0;1700,0;90,0;95,0;5,0;1704,0;102,0;1704,0;7331,0;1189,0;9;2016;30;4;39;274;2016-08-15;3;183;actual;-42,096043790416495;-105,34254143646409
183;2016-10-01;72,0;6492,0;1700,0;90,0;0,0;0,0;;80,0;1299,0;7333,0;-841,0;10;2016;1;5;39;275;2016-09-15;4;184;actual;894,4554110939988;342,0980392156863
184;2016-10-02;77,0;7872,0;1700,0;90,0;0,0;0,0;;86,0;1575,0;7334,0;538,0;10;2016;2;6;39;276;2016-09-15;4;185;actual;613,5600180174257;61,8796992481203
185;2016-10-03;83,0;8004,0;1700,0;90,0;0,0;0,0;;93,0;1601,0;7336,0;668,0;10;2016;3;0;40;277;2016-09-15;4;186;actual;1079,4472193442086;1219,1131578947368
186;2016-10-04;85,0;7398,0;1700,0;90,0;0,0;0,0;;95,0;1480,0;7337,0;61,0;10;2016;4;1;40;278;2016-09-15;4;187;actual;1018,3770795465945;1219,1131578947368
187;2016-10-05;83,0;8136,0;1700,0;90,0;11,0;0,0;1628,0;93,0;1628,0;7339,0;797,0;10;2016;5;2;40;279;2016-09-15;4;188;actual;886,8075385204918;1001,1968503937007
188;2016-10-06;77,0;7020,0;1700,0;90,0;0,0;0,0;;86,0;1404,0;7340,0;-320,0;10;2016;6;3;40;280;2016-09-15;4;189;actual;396,8555608426889;505,11011235955056
189;2016-10-07;84,0;6072,0;1700,0;90,0;0,0;0,0;;94,0;1215,0;7342,0;-1270,0;10;2016;7;4;40;281;2016-09-15;4;190;actual;72,33798098983719;139,28240740740742
190;2016-10-08;77,0;7176,0;1700,0;90,0;0,0;0,0;;86,0;1436,0;7343,0;-167,0;10;2016;8;5;40;282;2016-09-15;4;191;actual;-34,577583920247655;-47,36440677966102
191;2016-10-09;81,0;7842,0;1700,0;90,0;0,0;0,0;;91,0;1569,0;7345,0;497,0;10;2016;9;6;40;283;2016-09-15;4;192;actual;-314,26483141426223;-423,96407185628743
192;2016-10-10;91,0;7818,0;1700,0;90,0;0,0;0,0;;102,0;1564,0;7346,0;472,0;10;2016;10;0;41;284;2016-09-15;4;193;actual;267,5345431526806;215,0429906542056
193;2016-10-11;80,0;7908,0;1700,0;90,0;0,0;0,0;;89,0;1582,0;7348,0;560,0;10;2016;11;1;41;285;2016-09-15;4;194;actual;215,6168104800858;215,0429906542056
194;2016-10-12;81,0;6396,0;1700,0;90,0;0,0;0,0;;91,0;1280,0;7349,0;-953,0;10;2016;12;2;41;286;2016-09-15;4;195;actual;169,65682986681335;215,0429906542056
195;2016-10-13;84,0;6930,0;1700,0;90,0;0,0;0,0;;94,0;1386,0;7350,0;-420,0;10;2016;13;3;41;287;2016-09-15;4;196;actual;41,25202478013707;114,76138433515483
196;2016-10-14;90,0;7728,0;1700,0;90,0;0,0;0,0;;101,0;1546,0;7352,0;376,0;10;2016;14;4;41;288;2016-09-15;4;197;actual;-82,11541266132762;-105,34254143646409
197;2016-10-15;86,0;6954,0;1700,0;90,0;0,0;0,0;;96,0;1391,0;7353,0;-399,0;10;2016;15;5;41;289;2016-09-15;4;198;actual;-124,05641384603663;-421,34615384615387
198;2016-10-16;86,0;7614,0;1700,0;90,0;0,0;0,0;;96,0;1523,0;7355,0;259,0;10;2016;16;6;41;290;2016-09-15;4;199;actual;-339,9766345908181;-661,2022792022792
199;2016-10-17;90,0;6666,0;1700,0;90,0;0,0;0,0;;101,0;1334,0;7356,0;-690,0;10;2016;17;0;42;291;2016-09-15;4;200;actual;74,39766619460814;159,17283950617283
200;2016-10-18;78,0;7200,0;1700,0;90,0;0,0;0,0;;87,0;1440,0;7358,0;-158,0;10;2016;18;1;42;292;2016-09-15;4;201;actual;27,498952904124003;114,76138433515483
201;2016-10-19;75,0;8094,0;1700,0;90,0;0,0;0,0;;84,0;1619,0;7359,0;735,0;10;2016;19;2;42;293;2016-09-15;4;202;actual;-96,85233060025486;65,73082489146165
202;2016-10-20;73,0;7440,0;1700,0;90,0;0,0;0,0;;82,0;1488,0;7361,0;79,0;10;2016;20;3;42;294;2016-09-15;4;203;actual;-205,5846066424831;-105,34254143646409
203;2016-10-21;77,0;6234,0;1700,0;90,0;0,0;0,0;;86,0;1247,0;7362,0;-1128,0;10;2016;21;4;42;295;2016-09-15;4;204;actual;-431,00853267806417;-415,35135135135135
204;2016-10-22;75,0;6660,0;1700,0;90,0;0,0;0,0;;84,0;1332,0;7364,0;-704,0;10;2016;22;5;42;296;2016-09-15;4;205;actual;-509,72744223727534;-598,6776859504132
205;2016-10-23;70,0;5004,0;1700,0;90,0;0,0;0,0;;78,0;1001,0;7365,0;-2361,0;10;2016;23;6;42;297;2016-09-15;4;206;actual;-827,4558320831219;-988,801261829653
206;2016-10-24;73,0;8544,0;1700,0;90,0;82,0;0,0;1709,0;82,0;1709,0;7367,0;1177,0;10;2016;24;0;43;298;2016-09-15;4;207;actual;-155,5603065210147;83,57352941176471
207;2016-10-25;59,0;6204,0;1700,0;90,0;0,0;0,0;;66,0;1241,0;7368,0;-1164,0;10;2016;25;1;43;299;2016-09-15;4;208;actual;-219,37188534202883;76,68520859671303
208;2016-10-26;57,0;6108,0;1700,0;90,0;0,0;0,0;;64,0;1222,0;7370,0;-1262,0;10;2016;26;2;43;300;2016-09-15;4;209;actual;-296,63557231906117;31,148936170212767
209;2016-10-27;60,0;6366,0;1700,0;90,0;0,0;0,0;;67,0;1274,0;7371,0;-1005,0;10;2016;27;3;43;301;2016-09-15;4;210;actual;-398,81593290435745;-155,6030701754386
210;2016-10-28;61,0;5430,0;1700,0;90,0;0,0;0,0;;68,0;1086,0;7373,0;-1943,0;10;2016;28;4;43;302;2016-09-15;4;211;actual;-541,6075687915076;-575,6602870813397
211;2016-10-29;50,0;7980,0;1700,0;90,0;0,0;0,0;;56,0;1596,0;7374,0;606,0;10;2016;29;5;43;303;2016-09-15;4;212;actual;-582,990638431438;-711,7647058823529
212;2016-10-30;59,0;5730,0;1700,0;90,0;0,0;0,0;;66,0;1146,0;7376,0;-1646,0;10;2016;30;6;43;304;2016-09-15;4;213;actual;-823,1567602190786;-988,801261829653
213;2016-10-31;71,0;5874,0;1700,0;90,0;0,0;0,0;;79,0;1175,0;7377,0;-1503,0;10;2016;31;0;44;305;2016-09-15;4;214;actual;-299,4210876486878;-47,36440677966102
214;2016-11-01;65,0;9600,0;1700,0;90,0;285,0;195,0;1920,0;73,0;1920,0;7379,0;2221,0;11;2016;1;1;44;306;2016-10-15;4;215;actual;1459,4549381640898;1143,4957805907172
215;2016-11-02;66,0;6576,0;1700,0;90,0;0,0;0,0;;74,0;1316,0;7380,0;-804,0;11;2016;2;2;44;307;2016-10-15;4;216;actual;531,239895735026;420,8050314465409
216;2016-11-03;62,0;8352,0;1700,0;90,0;33,0;0,0;1671,0;69,0;1671,0;7382,0;970,0;11;2016;3;3;44;308;2016-10-15;4;217;actual;434,91209463190097;492,48214285714283
217;2016-11-04;62,0;6984,0;1700,0;90,0;0,0;0,0;;69,0;1397,0;7383,0;-399,0;11;2016;4;4;44;309;2016-10-15;4;218;actual;-268,31743895801986;5,904761904761905
218;2016-11-05;47,0;5562,0;1700,0;90,0;0,0;0,0;;53,0;1113,0;7385,0;-1823,0;11;2016;5;5;44;310;2016-10-15;4;219;actual;-873,7675713984053;-598,6776859504132
219;2016-11-06;48,0;6366,0;1700,0;90,0;0,0;0,0;;54,0;1274,0;7386,0;-1020,0;11;2016;6;6;44;311;2016-10-15;4;220;actual;-926,9614563173589;-810,3465346534654
220;2016-11-07;57,0;7098,0;1700,0;90,0;0,0;0,0;;64,0;1420,0;7388,0;-290,0;11;2016;7;0;45;312;2016-10-15;4;221;actual;-326,65435533072133;-509,45631067961165
221;2016-11-08;57,0;6552,0;1700,0;90,0;0,0;0,0;;64,0;1311,0;7389,0;-837,0;11;2016;8;1;45;313;2016-10-15;4;222;actual;-396,9118587114647;-547,7931034482758
222;2016-11-09;55,0;6966,0;1700,0;90,0;0,0;0,0;;61,0;1394,0;7391,0;-425,0;11;2016;9;2;45;314;2016-10-15;4;223;actual;-554,7005497018562;-573,0310880829015
223;2016-11-10;55,0;5730,0;1700,0;90,0;0,0;0,0;;61,0;1146,0;7392,0;-1662,0;11;2016;10;3;45;315;2016-10-15;4;224;actual;-702,4640664005535;-556,0689655172414
224;2016-11-11;57,0;7110,0;1700,0;90,0;0,0;0,0;;64,0;1422,0;7394,0;-284,0;11;2016;11;4;45;316;2016-10-15;4;225;actual;-748,5968611762806;-576,5791962174941
225;2016-11-12;44,0;7140,0;1700,0;90,0;0,0;0,0;;49,0;1428,0;7395,0;-255,0;11;2016;12;5;45;317;2016-10-15;4;226;actual;-858,359099565714;-598,6776859504132
226;2016-11-13;48,0;6072,0;1700,0;90,0;0,0;0,0;;54,0;1215,0;7397,0;-1325,0;11;2016;13;6;45;318;2016-10-15;4;227;actual;-1139,5341044986592;-852,5416666666666
227;2016-11-14;58,0;7710,0;1700,0;90,0;0,0;0,0;;65,0;1542,0;7398,0;312,0;11;2016;14;0;46;319;2016-10-15;4;228;actual;-284,43766988006416;-509,45631067961165
228;2016-11-15;64,0;8190,0;1700,0;90,0;2,0;0,0;1638,0;72,0;1638,0;7400,0;790,0;11;2016;15;1;46;320;2016-10-15;4;229;actual;-372,4371319279046;-509,45631067961165
229;2016-11-16;61,0;5598,0;1700,0;90,0;0,0;0,0;;68,0;1120,0;7401,0;-1803,0;11;2016;16;2;46;321;2016-10-15;4;230;actual;-727,589449437413;-661,2022792022792
230;2016-11-17;62,0;6684,0;1700,0;90,0;0,0;0,0;;69,0;1337,0;7403,0;-719,0;11;2016;17;3;46;322;2016-10-15;4;231;actual;-850,8025686814673;-679,961038961039
231;2016-11-18;64,0;6276,0;1700,0;90,0;0,0;0,0;;72,0;1256,0;7404,0;-1128,0;11;2016;18;4;46;323;2016-10-15;4;232;actual;-1015,0896791948124;-725,3725490196078
232;2016-11-19;59,0;5820,0;1700,0;90,0;0,0;0,0;;66,0;1164,0;7406,0;-1586,0;11;2016;19;5;46;324;2016-10-15;4;233;actual;-1157,829926405105;-841,6352040816327
233;2016-11-20;72,0;5160,0;1700,0;90,0;0,0;0,0;;80,0;1032,0;7407,0;-2247,0;11;2016;20;6;46;325;2016-10-15;4;234;actual;-1577,0977736910513;-1063,6153846153845
234;2016-11-21;70,0;7998,0;1700,0;90,0;0,0;0,0;;78,0;1600,0;7409,0;589,0;11;2016;21;0;47;326;2016-10-15;4;235;actual;-442,69063965669227;-573,0310880829015
235;2016-11-22;67,0;6852,0;1700,0;90,0;0,0;0,0;;75,0;1371,0;7410,0;-558,0;11;2016;22;1;47;327;2016-10-15;4;236;actual;-523,9966306924492;-573,0310880829015
236;2016-11-23;73,0;8256,0;1700,0;90,0;25,0;0,0;1652,0;82,0;1652,0;7412,0;844,0;11;2016;23;2;47;328;2016-10-15;4;237;actual;-625,4099114244082;-576,5791962174941
237;2016-11-24;78,0;7494,0;1700,0;90,0;0,0;0,0;;87,0;1499,0;7413,0;81,0;11;2016;24;3;47;329;2016-10-15;4;238;actual;-763,9490820540376;-661,2022792022792
238;2016-11-25;76,0;7722,0;1700,0;90,0;0,0;0,0;;85,0;1545,0;7415,0;307,0;11;2016;25;4;47;330;2016-10-15;4;239;actual;-938,2842216369953;-841,6352040816327
239;2016-11-26;67,0;6438,0;1700,0;90,0;0,0;0,0;;75,0;1288,0;7416,0;-978,0;11;2016;26;5;47;331;2016-10-15;4;240;actual;-1093,8068682202156;-980,2215568862275
240;2016-11-27;65,0;5526,0;1700,0;90,0;0,0;0,0;;73,0;1106,0;7418,0;-1892,0;11;2016;27;6;47;332;2016-10-15;4;241;actual;-1488,9650940607796;-1333,453237410072
241;2016-11-28;62,0;6558,0;1700,0;90,0;0,0;0,0;;69,0;1312,0;7419,0;-861,0;11;2016;28;0;48;333;2016-10-15;4;242;actual;-673,7619625806699;-725,3725490196078
242;2016-11-29;55,0;6624,0;1700,0;90,0;0,0;0,0;;61,0;1325,0;7421,0;-797,0;11;2016;29;1;48;334;2016-10-15;4;243;actual;-726,3645950305684;-725,3725490196078
243;2016-11-30;49,0;6384,0;1700,0;90,0;0,0;0,0;;55,0;1277,0;7422,0;-1038,0;11;2016;30;2;48;335;2016-10-15;4;244;actual;-783,6195305506243;-767,2818791946308
244;2016-12-01;43,0;6450,0;1700,0;90,0;0,0;0,0;;48,0;1290,0;7424,0;-974,0;12;2016;1;3;48;336;2016-11-15;4;245;actual;-219,08738466760963;-115,71751412429379
245;2016-12-02;46,0;8436,0;1700,0;90,0;34,0;0,0;1688,0;51,0;1688,0;7425,0;1011,0;12;2016;2;4;48;337;2016-11-15;4;246;actual;-57,47696900667759;-406,32173913043476
246;2016-12-03;45,0;5748,0;1700,0;90,0;0,0;0,0;;50,0;1150,0;7427,0;-1679,0;12;2016;3;5;48;338;2016-11-15;4;247;actual;-1054,5583143860902;-623,2857142857143
247;2016-12-04;51,0;5532,0;1700,0;90,0;0,0;0,0;;57,0;1107,0;7428,0;-1896,0;12;2016;4;6;48;339;2016-11-15;4;248;actual;-1474,8947973955353;-854,0625
248;2016-12-05;50,0;7674,0;1700,0;90,0;0,0;0,0;;56,0;1535,0;7430,0;244,0;12;2016;5;0;49;340;2016-11-15;4;249;actual;-182,58553308376403;-546,0625
249;2016-12-06;47,0;7422,0;1700,0;90,0;0,0;0,0;;53,0;1485,0;7431,0;-9,0;12;2016;6;1;49;341;2016-11-15;4;250;actual;-271,9134852498872;-556,0689655172414
250;2016-12-07;55,0;7086,0;1700,0;90,0;0,0;0,0;;61,0;1418,0;7433,0;-347,0;12;2016;7;2;49;342;2016-11-15;4;251;actual;-582,7288970443478;-724,5384615384615
251;2016-12-08;60,0;6174,0;1700,0;90,0;0,0;0,0;;67,0;1235,0;7434,0;-1260,0;12;2016;8;3;49;343;2016-11-15;4;252;actual;-946,6815805752224;-747,9069767441861
252;2016-12-09;57,0;6120,0;1700,0;90,0;0,0;0,0;;64,0;1224,0;7436,0;-1316,0;12;2016;9;4;49;344;2016-11-15;4;253;actual;-1031,0101952076557;-891,8846153846154
253;2016-12-10;56,0;6942,0;1700,0;90,0;0,0;0,0;;63,0;1389,0;7437,0;-495,0;12;2016;10;5;49;345;2016-11-15;4;254;actual;-1048,0847979834875;-974,6495726495726
254;2016-12-11;60,0;7098,0;1700,0;90,0;0,0;0,0;;67,0;1420,0;7439,0;-341,0;12;2016;11;6;49;346;2016-11-15;4;255;actual;-1210,8930417022916;-1197,7364341085272
255;2016-12-12;70,0;7506,0;1700,0;90,0;0,0;0,0;;78,0;1502,0;7440,0;66,0;12;2016;12;0;50;347;2016-11-15;4;256;actual;-751,5998384031253;-873,5578947368421
256;2016-12-13;68,0;7116,0;1700,0;90,0;0,0;0,0;;76,0;1424,0;7442,0;-326,0;12;2016;13;1;50;348;2016-11-15;4;257;actual;-1036,056636285581;-873,5578947368421
257;2016-12-14;71,0;5934,0;1700,0;90,0;0,0;0,0;;79,0;1187,0;7443,0;-1509,0;12;2016;14;2;50;349;2016-11-15;4;258;actual;-1268,4915769721515;-980,2215568862275
258;2016-12-15;70,0;5118,0;1700,0;90,0;0,0;0,0;;78,0;1024,0;7445,0;-2327,0;12;2016;15;3;50;350;2016-11-15;4;259;actual;-1355,7582269590273;-1095,952380952381
259;2016-12-16;62,0;5802,0;1700,0;90,0;0,0;0,0;;69,0;1161,0;7446,0;-1644,0;12;2016;16;4;50;351;2016-11-15;4;260;actual;-1473,7628899480294;-1197,7364341085272
260;2016-12-17;57,0;6642,0;1700,0;90,0;0,0;0,0;;64,0;1329,0;7448,0;-806,0;12;2016;17;5;50;352;2016-11-15;4;261;actual;-1494,4162816238234;-1330,8867924528302
261;2016-12-18;62,0;4692,0;1700,0;90,0;0,0;0,0;;69,0;939,0;7449,0;-2757,0;12;2016;18;6;50;353;2016-11-15;4;262;actual;-2069,753895252505;-1476,4351851851852
262;2016-12-19;61,0;6798,0;1700,0;90,0;0,0;0,0;;68,0;1360,0;7451,0;-653,0;12;2016;19;0;51;354;2016-11-15;4;263;actual;-1045,968900996864;-1070,15
263;2016-12-20;51,0;6480,0;1700,0;90,0;0,0;0,0;;57,0;1296,0;7452,0;-972,0;12;2016;20;1;51;355;2016-11-15;4;264;actual;-1118,1262907205148;-1149,795918367347
264;2016-12-21;49,0;5244,0;1700,0;90,0;0,0;0,0;;55,0;1049,0;7454,0;-2210,0;12;2016;21;2;51;356;2016-11-15;4;265;actual;-1255,1170048561212;-1188,593023255814
265;2016-12-22;49,0;6000,0;1700,0;90,0;0,0;0,0;;55,0;1200,0;7455,0;-1455,0;12;2016;22;3;51;357;2016-11-15;4;266;actual;-1224,8221193461147;-1197,7364341085272
266;2016-12-23;48,0;5496,0;1700,0;90,0;0,0;0,0;;54,0;1100,0;7457,0;-1961,0;12;2016;23;4;51;358;2016-11-15;4;267;actual;-1498,634432588126;-1383,49
267;2016-12-24;44,0;5172,0;1700,0;90,0;0,0;0,0;;49,0;1035,0;7458,0;-2286,0;12;2016;24;5;51;359;2016-11-15;4;268;actual;-1645,5814027916674;-1438,887323943662
268;2016-12-25;50,0;6030,0;1700,0;90,0;0,0;0,0;;56,0;1206,0;7460,0;-1430,0;12;2016;25;6;51;360;2016-11-15;4;269;actual;-2003,9625329281469;-1799,2769230769231
269;2016-12-26;61,0;6714,0;1700,0;90,0;0,0;0,0;;68,0;1343,0;7461,0;-747,0;12;2016;26;0;52;361;2016-11-15;4;270;actual;-1074,8908579612598;-1149,795918367347
270;2016-12-27;80,0;6828,0;1700,0;90,0;0,0;0,0;;89,0;1366,0;7463,0;-635,0;12;2016;27;1;52;362;2016-11-15;4;271;actual;-1090,8454638534147;-1087,1243781094527
271;2016-12-28;91,0;6096,0;1700,0;90,0;0,0;0,0;;102,0;1220,0;7464,0;-1368,0;12;2016;28;2;52;363;2016-11-15;4;272;actual;-1124,5168827134733;-1149,795918367347
272;2016-12-29;96,0;7326,0;1700,0;90,0;0,0;0,0;;107,0;1466,0;7466,0;-140,0;12;2016;29;3;52;364;2016-11-15;4;273;actual;-1033,2771858822366;-1149,795918367347
273;2016-12-30;92,0;5478,0;1700,0;90,0;0,0;0,0;;103,0;1096,0;7467,0;-1989,0;12;2016;30;4;52;365;2016-11-15;4;274;actual;-1435,8480004352105;-1375,6525423728813
274;2016-12-31;66,0;5754,0;1700,0;90,0;0,0;0,0;;74,0;1151,0;7469,0;-1715,0;12;2016;31;5;52;366;2016-11-15;4;275;actual;-1740,2020315139903;-1429,7469135802469
275;2017-01-01;60,0;6336,0;1800,0;90,0;0,0;0,0;;63,0;1268,0;7470,0;-1134,0;1;2017;1;6;52;1;2016-12-15;1;276;actual;-454,0535723665821;-211,73162939297126
