;date;n_sick;calls;n_duty;n_sby;sby_need;dafted;demand;n_sick_adj;demand_pred;calls_reg_pred;calls_reg_act_diff;month;year;dayofmonth;weekday;weekofyear;dayofyear;predict_day;season;day;status
881;2018-08-30;77;8244;1900;90;0;0;;77;1649;8376;-132;8;2018;30;3;35;242;2018-07-15;3;882;actual
882;2018-08-31;87;9780;1900;90;143;53;1956,0;87;1956;8378;1402;8;2018;31;4;35;243;2018-07-15;3;883;actual
883;2018-09-01;84;10644;1900;90;313;223;2129,0;84;2129;8379;2265;9;2018;1;5;35;244;2018-08-15;3;884;actual
884;2018-09-02;83;10002;1900;90;184;94;2001,0;83;2001;8381;1621;9;2018;2;6;35;245;2018-08-15;3;885;actual
885;2018-09-03;85;10656;1900;90;317;227;2132,0;85;2132;8382;2274;9;2018;3;0;36;246;2018-08-15;3;886;actual
886;2018-09-04;80;9270;1900;90;34;0;1854,0;80;1854;8384;886;9;2018;4;1;36;247;2018-08-15;3;887;actual
887;2018-09-05;82;10752;1900;90;333;243;2151,0;82;2151;8385;2367;9;2018;5;2;36;248;2018-08-15;3;888;actual
888;2018-09-06;88;9966;1900;90;182;92;1994,0;88;1994;8387;1579;9;2018;6;3;36;249;2018-08-15;3;889;actual
889;2018-09-07;91;9336;1900;90;59;0;1868,0;91;1868;8388;948;9;2018;7;4;36;250;2018-08-15;3;890;actual
890;2018-09-08;85;8970;1900;90;0;0;;85;1794;8390;580;9;2018;8;5;36;251;2018-08-15;3;891;actual
891;2018-09-09;94;8622;1900;90;0;0;;94;1725;8391;231;9;2018;9;6;36;252;2018-08-15;3;892;actual
892;2018-09-10;102;7896;1900;90;0;0;;102;1580;8393;-497;9;2018;10;0;37;253;2018-08-15;3;893;actual
893;2018-09-11;90;9504;1900;90;91;1;1901,0;90;1901;8394;1110;9;2018;11;1;37;254;2018-08-15;3;894;actual
894;2018-09-12;91;9606;1900;90;113;23;1922,0;91;1922;8396;1210;9;2018;12;2;37;255;2018-08-15;3;895;actual
895;2018-09-13;97;8010;1900;90;0;0;;97;1602;8397;-387;9;2018;13;3;37;256;2018-08-15;3;896;actual
896;2018-09-14;100;7662;1900;90;0;0;;100;1533;8399;-737;9;2018;14;4;37;257;2018-08-15;3;897;actual
897;2018-09-15;97;7746;1900;90;0;0;;97;1550;8400;-654;9;2018;15;5;37;258;2018-08-15;3;898;actual
898;2018-09-16;93;9120;1900;90;17;0;1824,0;93;1824;8402;718;9;2018;16;6;37;259;2018-08-15;3;899;actual
899;2018-09-17;90;7680;1900;90;0;0;;90;1536;8403;-723;9;2018;17;0;38;260;2018-08-15;3;900;actual
900;2018-09-18;89;8892;1900;90;0;0;;89;1779;8405;487;9;2018;18;1;38;261;2018-08-15;3;901;actual
901;2018-09-19;107;8040;1900;90;0;0;;107;1608;8406;-366;9;2018;19;2;38;262;2018-08-15;3;902;actual
902;2018-09-20;116;8784;1900;90;0;0;;116;1757;8408;376;9;2018;20;3;38;263;2018-08-15;3;903;actual
903;2018-09-21;116;9108;1900;90;38;0;1822,0;116;1822;8409;699;9;2018;21;4;38;264;2018-08-15;3;904;actual
904;2018-09-22;102;9438;1900;90;90;0;1888,0;102;1888;8411;1027;9;2018;22;5;38;265;2018-08-15;3;905;actual
905;2018-09-23;104;6420;1900;90;0;0;;104;1284;8412;-1992;9;2018;23;6;38;266;2018-08-15;3;906;actual
906;2018-09-24;104;8700;1900;90;0;0;;104;1740;8414;286;9;2018;24;0;39;267;2018-08-15;3;907;actual
907;2018-09-25;106;9228;1900;90;52;0;1846,0;106;1846;8415;813;9;2018;25;1;39;268;2018-08-15;3;908;actual
908;2018-09-26;104;8364;1900;90;0;0;;104;1673;8417;-53;9;2018;26;2;39;269;2018-08-15;3;909;actual
909;2018-09-27;106;7800;1900;90;0;0;;106;1560;8418;-618;9;2018;27;3;39;270;2018-08-15;3;910;actual
910;2018-09-28;114;7278;1900;90;0;0;;114;1456;8420;-1142;9;2018;28;4;39;271;2018-08-15;3;911;actual
911;2018-09-29;100;7224;1900;90;0;0;;100;1445;8421;-1197;9;2018;29;5;39;272;2018-08-15;3;912;actual
912;2018-09-30;102;7734;1900;90;0;0;;102;1547;8423;-689;9;2018;30;6;39;273;2018-08-15;3;913;actual
913;2018-10-01;100;9456;1900;90;92;2;1892,0;100;1892;8424;1032;10;2018;1;0;40;274;2018-09-15;4;914;actual
914;2018-10-02;89;9036;1900;90;0;0;;89;1808;8426;610;10;2018;2;1;40;275;2018-09-15;4;915;actual
915;2018-10-03;94;8592;1900;90;0;0;;94;1719;8427;165;10;2018;3;2;40;276;2018-09-15;4;916;actual
916;2018-10-04;93;10188;1900;90;231;141;2038,0;93;2038;8429;1759;10;2018;4;3;40;277;2018-09-15;4;917;actual
917;2018-10-05;92;8964;1900;90;0;0;;92;1793;8430;534;10;2018;5;4;40;278;2018-09-15;4;918;actual
918;2018-10-06;77;7764;1900;90;0;0;;77;1553;8432;-668;10;2018;6;5;40;279;2018-09-15;4;919;actual
919;2018-10-07;85;7518;1900;90;0;0;;85;1504;8433;-915;10;2018;7;6;40;280;2018-09-15;4;920;actual
920;2018-10-08;93;9990;1900;90;191;101;1998,0;93;1998;8435;1555;10;2018;8;0;41;281;2018-09-15;4;921;actual
921;2018-10-09;97;9870;1900;90;171;81;1974,0;97;1974;8436;1434;10;2018;9;1;41;282;2018-09-15;4;922;actual
922;2018-10-10;97;7896;1900;90;0;0;;97;1580;8438;-542;10;2018;10;2;41;283;2018-09-15;4;923;actual
923;2018-10-11;103;7302;1900;90;0;0;;103;1461;8439;-1137;10;2018;11;3;41;284;2018-09-15;4;924;actual
924;2018-10-12;106;7506;1900;90;0;0;;106;1502;8441;-935;10;2018;12;4;41;285;2018-09-15;4;925;actual
925;2018-10-13;93;9318;1900;90;57;0;1864,0;93;1864;8442;876;10;2018;13;5;41;286;2018-09-15;4;926;actual
926;2018-10-14;99;8124;1900;90;0;0;;99;1625;8444;-320;10;2018;14;6;41;287;2018-09-15;4;927;actual
927;2018-10-15;102;7194;1900;90;0;0;;102;1439;8445;-1251;10;2018;15;0;42;288;2018-09-15;4;928;actual
928;2018-10-16;97;9300;1900;90;57;0;1860,0;97;1860;8447;853;10;2018;16;1;42;289;2018-09-15;4;929;actual
929;2018-10-17;97;9834;1900;90;164;74;1967,0;97;1967;8448;1386;10;2018;17;2;42;290;2018-09-15;4;930;actual
930;2018-10-18;100;8874;1900;90;0;0;;100;1775;8450;424;10;2018;18;3;42;291;2018-09-15;4;931;actual
931;2018-10-19;109;6852;1900;90;0;0;;109;1371;8451;-1599;10;2018;19;4;42;292;2018-09-15;4;932;actual
932;2018-10-20;98;6816;1900;90;0;0;;98;1364;8453;-1637;10;2018;20;5;42;293;2018-09-15;4;933;actual
933;2018-10-21;103;8832;1900;90;0;0;;103;1767;8454;378;10;2018;21;6;42;294;2018-09-15;4;934;actual
934;2018-10-22;102;7968;1900;90;0;0;;102;1594;8456;-488;10;2018;22;0;43;295;2018-09-15;4;935;actual
935;2018-10-23;98;9468;1900;90;92;2;1894,0;98;1894;8457;1011;10;2018;23;1;43;296;2018-09-15;4;936;actual
936;2018-10-24;90;7074;1900;90;0;0;;90;1415;8459;-1385;10;2018;24;2;43;297;2018-09-15;4;937;actual
937;2018-10-25;78;7512;1900;90;0;0;;78;1503;8460;-948;10;2018;25;3;43;298;2018-09-15;4;938;actual
938;2018-10-26;81;7092;1900;90;0;0;;81;1419;8462;-1370;10;2018;26;4;43;299;2018-09-15;4;939;actual
939;2018-10-27;79;8766;1900;90;0;0;;79;1754;8463;303;10;2018;27;5;43;300;2018-09-15;4;940;actual
940;2018-10-28;87;7710;1900;90;0;0;;87;1542;8465;-755;10;2018;28;6;43;301;2018-09-15;4;941;actual
941;2018-10-29;93;7662;1900;90;0;0;;93;1533;8466;-804;10;2018;29;0;44;302;2018-09-15;4;942;actual
942;2018-10-30;82;7164;1900;90;0;0;;82;1433;8468;-1304;10;2018;30;1;44;303;2018-09-15;4;943;actual
943;2018-10-31;85;8502;1900;90;0;0;;85;1701;8469;33;10;2018;31;2;44;304;2018-09-15;4;944;actual
944;2018-11-01;77;9174;1900;90;12;0;1835,0;77;1835;8471;703;11;2018;1;3;44;305;2018-10-15;4;945;actual
945;2018-11-02;75;10140;1900;90;203;113;2028,0;75;2028;8472;1668;11;2018;2;4;44;306;2018-10-15;4;946;actual
946;2018-11-03;70;7806;1900;90;0;0;;70;1562;8474;-668;11;2018;3;5;44;307;2018-10-15;4;947;actual
947;2018-11-04;72;9168;1900;90;6;0;1834,0;72;1834;8475;693;11;2018;4;6;44;308;2018-10-15;4;948;actual
948;2018-11-05;75;7752;1900;90;0;0;;75;1551;8477;-725;11;2018;5;0;45;309;2018-10-15;4;949;actual
949;2018-11-06;62;9132;1900;90;0;0;;62;1827;8478;654;11;2018;6;1;45;310;2018-10-15;4;950;actual
950;2018-11-07;57;7638;1900;90;0;0;;57;1528;8480;-842;11;2018;7;2;45;311;2018-10-15;4;951;actual
951;2018-11-08;58;7188;1900;90;0;0;;58;1438;8481;-1293;11;2018;8;3;45;312;2018-10-15;4;952;actual
952;2018-11-09;66;7722;1900;90;0;0;;66;1545;8483;-761;11;2018;9;4;45;313;2018-10-15;4;953;actual
953;2018-11-10;60;9150;1900;90;0;0;;60;1830;8484;666;11;2018;10;5;45;314;2018-10-15;4;954;actual
954;2018-11-11;67;8880;1900;90;0;0;;67;1776;8486;394;11;2018;11;6;45;315;2018-10-15;4;955;actual
955;2018-11-12;75;7614;1900;90;0;0;;75;1523;8487;-873;11;2018;12;0;46;316;2018-10-15;4;956;actual
956;2018-11-13;63;8322;1900;90;0;0;;63;1665;8489;-167;11;2018;13;1;46;317;2018-10-15;4;957;actual
957;2018-11-14;61;7614;1900;90;0;0;;61;1523;8490;-876;11;2018;14;2;46;318;2018-10-15;4;958;actual
958;2018-11-15;66;7146;1900;90;0;0;;66;1430;8492;-1346;11;2018;15;3;46;319;2018-10-15;4;959;actual
959;2018-11-16;78;6558;1900;90;0;0;;78;1312;8493;-1935;11;2018;16;4;46;320;2018-10-15;4;960;actual
960;2018-11-17;71;6882;1900;90;0;0;;71;1377;8495;-1613;11;2018;17;5;46;321;2018-10-15;4;961;actual
961;2018-11-18;74;8610;1900;90;0;0;;74;1722;8496;114;11;2018;18;6;46;322;2018-10-15;4;962;actual
962;2018-11-19;88;9120;1900;90;12;0;1824,0;88;1824;8498;622;11;2018;19;0;47;323;2018-10-15;4;963;actual
963;2018-11-20;79;7200;1900;90;0;0;;79;1440;8499;-1299;11;2018;20;1;47;324;2018-10-15;4;964;actual
964;2018-11-21;72;8034;1900;90;0;0;;72;1607;8501;-467;11;2018;21;2;47;325;2018-10-15;4;965;actual
965;2018-11-22;72;9060;1900;90;0;0;;72;1812;8502;558;11;2018;22;3;47;326;2018-10-15;4;966;actual
966;2018-11-23;73;6690;1900;90;0;0;;73;1338;8504;-1814;11;2018;23;4;47;327;2018-10-15;4;967;actual
967;2018-11-24;63;7812;1900;90;0;0;;63;1563;8505;-693;11;2018;24;5;47;328;2018-10-15;4;968;actual
968;2018-11-25;74;7740;1900;90;0;0;;74;1548;8507;-767;11;2018;25;6;47;329;2018-10-15;4;969;actual
969;2018-11-26;72;8046;1900;90;0;0;;72;1610;8508;-462;11;2018;26;0;48;330;2018-10-15;4;970;actual
970;2018-11-27;81;6810;1900;90;0;0;;81;1362;8510;-1700;11;2018;27;1;48;331;2018-10-15;4;971;actual
971;2018-11-28;78;8598;1900;90;0;0;;78;1720;8511;87;11;2018;28;2;48;332;2018-10-15;4;972;actual
972;2018-11-29;78;7716;1900;90;0;0;;78;1544;8512;-796;11;2018;29;3;48;333;2018-10-15;4;973;actual
973;2018-11-30;91;7518;1900;90;0;0;;91;1504;8514;-996;11;2018;30;4;48;334;2018-10-15;4;974;actual
974;2018-12-01;72;9678;1900;90;108;18;1936,0;72;1936;8515;1163;12;2018;1;5;48;335;2018-11-15;4;975;actual
975;2018-12-02;79;7812;1900;90;0;0;;79;1563;8517;-705;12;2018;2;6;48;336;2018-11-15;4;976;actual
976;2018-12-03;88;9486;1900;90;86;0;1898,0;88;1898;8518;968;12;2018;3;0;49;337;2018-11-15;4;977;actual
977;2018-12-04;90;7896;1900;90;0;0;;90;1580;8520;-624;12;2018;4;1;49;338;2018-11-15;4;978;actual
978;2018-12-05;85;8076;1900;90;0;0;;85;1616;8521;-445;12;2018;5;2;49;339;2018-11-15;4;979;actual
979;2018-12-06;81;8220;1900;90;0;0;;81;1644;8523;-303;12;2018;6;3;49;340;2018-11-15;4;980;actual
980;2018-12-07;84;8268;1900;90;0;0;;84;1654;8524;-256;12;2018;7;4;49;341;2018-11-15;4;981;actual
981;2018-12-08;73;8292;1900;90;0;0;;73;1659;8526;-234;12;2018;8;5;49;342;2018-11-15;4;982;actual
982;2018-12-09;74;6024;1900;90;0;0;;74;1205;8527;-2503;12;2018;9;6;49;343;2018-11-15;4;983;actual
983;2018-12-10;87;8616;1900;90;0;0;;87;1724;8529;87;12;2018;10;0;50;344;2018-11-15;4;984;actual
984;2018-12-11;88;6942;1900;90;0;0;;88;1389;8530;-1588;12;2018;11;1;50;345;2018-11-15;4;985;actual
985;2018-12-12;95;6516;1900;90;0;0;;95;1304;8532;-2016;12;2018;12;2;50;346;2018-11-15;4;986;actual
986;2018-12-13;101;8010;1900;90;0;0;;101;1602;8533;-523;12;2018;13;3;50;347;2018-11-15;4;987;actual
987;2018-12-14;85;6552;1900;90;0;0;;85;1311;8535;-1983;12;2018;14;4;50;348;2018-11-15;4;988;actual
988;2018-12-15;72;6102;1900;90;0;0;;72;1221;8536;-2434;12;2018;15;5;50;349;2018-11-15;4;989;actual
989;2018-12-16;83;5850;1900;90;0;0;;83;1170;8538;-2688;12;2018;16;6;50;350;2018-11-15;4;990;actual
990;2018-12-17;94;8532;1900;90;0;0;;94;1707;8539;-7;12;2018;17;0;51;351;2018-11-15;4;991;actual
991;2018-12-18;94;8238;1900;90;0;0;;94;1648;8541;-303;12;2018;18;1;51;352;2018-11-15;4;992;actual
992;2018-12-19;100;8982;1900;90;0;0;;100;1797;8542;440;12;2018;19;2;51;353;2018-11-15;4;993;actual
993;2018-12-20;95;7620;1900;90;0;0;;95;1524;8544;-924;12;2018;20;3;51;354;2018-11-15;4;994;actual
994;2018-12-21;106;5844;1900;90;0;0;;106;1169;8545;-2701;12;2018;21;4;51;355;2018-11-15;4;995;actual
995;2018-12-22;85;5904;1900;90;0;0;;85;1181;8547;-2643;12;2018;22;5;51;356;2018-11-15;4;996;actual
996;2018-12-23;76;6684;1900;90;0;0;;76;1337;8548;-1864;12;2018;23;6;51;357;2018-11-15;4;997;actual
997;2018-12-24;59;7392;1900;90;0;0;;59;1479;8550;-1158;12;2018;24;0;52;358;2018-11-15;4;998;actual
998;2018-12-25;58;7008;1900;90;0;0;;58;1402;8551;-1543;12;2018;25;1;52;359;2018-11-15;4;999;actual
999;2018-12-26;63;6744;1900;90;0;0;;63;1349;8553;-1809;12;2018;26;2;52;360;2018-11-15;4;1000;actual
1000;2018-12-27;74;8316;1900;90;0;0;;74;1664;8554;-238;12;2018;27;3;52;361;2018-11-15;4;1001;actual
1001;2018-12-28;78;8652;1900;90;0;0;;78;1731;8556;96;12;2018;28;4;52;362;2018-11-15;4;1002;actual
1002;2018-12-29;76;6006;1900;90;0;0;;76;1202;8557;-2551;12;2018;29;5;52;363;2018-11-15;4;1003;actual
1003;2018-12-30;78;6120;1900;90;0;0;;78;1224;8559;-2439;12;2018;30;6;52;364;2018-11-15;4;1004;actual
1004;2018-12-31;75;6318;1900;90;0;0;;75;1264;8560;-2242;12;2018;31;0;1;365;2018-11-15;4;1005;actual
1005;2019-01-01;57;8382;1900;90;0;0;;57;1677;8562;-180;1;2019;1;1;1;1;2018-12-15;1;1006;actual
1006;2019-01-02;82;9672;1900;90;117;27;1935,0;82;1935;8563;1109;1;2019;2;2;1;2;2018-12-15;1;1007;actual
1007;2019-01-03;83;7404;1900;90;0;0;;83;1481;8565;-1161;1;2019;3;3;1;3;2018-12-15;1;1008;actual
1008;2019-01-04;83;9240;1900;90;31;0;1848,0;83;1848;8566;674;1;2019;4;4;1;4;2018-12-15;1;1009;actual
1009;2019-01-05;73;7746;1900;90;0;0;;73;1550;8568;-822;1;2019;5;5;1;5;2018-12-15;1;1010;actual
1010;2019-01-06;75;7266;1900;90;0;0;;75;1454;8569;-1303;1;2019;6;6;1;6;2018-12-15;1;1011;actual
1011;2019-01-07;78;6798;1900;90;0;0;;78;1360;8571;-1773;1;2019;7;0;2;7;2018-12-15;1;1012;actual
1012;2019-01-08;79;8952;1900;90;0;0;;79;1791;8572;380;1;2019;8;1;2;8;2018-12-15;1;1013;actual
1013;2019-01-09;81;8934;1900;90;0;0;;81;1787;8574;360;1;2019;9;2;2;9;2018-12-15;1;1014;actual
1014;2019-01-10;74;8454;1900;90;0;0;;74;1691;8575;-121;1;2019;10;3;2;10;2018-12-15;1;1015;actual
1015;2019-01-11;85;8544;1900;90;0;0;;85;1709;8577;-33;1;2019;11;4;2;11;2018-12-15;1;1016;actual
1016;2019-01-12;71;7824;1900;90;0;0;;71;1565;8578;-754;1;2019;12;5;2;12;2018-12-15;1;1017;actual
1017;2019-01-13;71;7002;1900;90;0;0;;71;1401;8580;-1578;1;2019;13;6;2;13;2018-12-15;1;1018;actual
1018;2019-01-14;75;8118;1900;90;0;0;;75;1624;8581;-463;1;2019;14;0;3;14;2018-12-15;1;1019;actual
1019;2019-01-15;71;7152;1900;90;0;0;;71;1431;8583;-1431;1;2019;15;1;3;15;2018-12-15;1;1020;actual
1020;2019-01-16;72;9240;1900;90;20;0;1848,0;72;1848;8584;656;1;2019;16;2;3;16;2018-12-15;1;1021;actual
1021;2019-01-17;75;7332;1900;90;0;0;;75;1467;8586;-1254;1;2019;17;3;3;17;2018-12-15;1;1022;actual
1022;2019-01-18;71;7254;1900;90;0;0;;71;1451;8587;-1333;1;2019;18;4;3;18;2018-12-15;1;1023;actual
1023;2019-01-19;58;8166;1900;90;0;0;;58;1634;8589;-423;1;2019;19;5;3;19;2018-12-15;1;1024;actual
1024;2019-01-20;70;7440;1900;90;0;0;;70;1488;8590;-1150;1;2019;20;6;3;20;2018-12-15;1;1025;actual
1025;2019-01-21;72;8430;1900;90;0;0;;72;1686;8592;-162;1;2019;21;0;4;21;2018-12-15;1;1026;actual
1026;2019-01-22;72;8196;1900;90;0;0;;72;1640;8593;-397;1;2019;22;1;4;22;2018-12-15;1;1027;actual
1027;2019-01-23;72;8850;1900;90;0;0;;72;1770;8595;255;1;2019;23;2;4;23;2018-12-15;1;1028;actual
1028;2019-01-24;73;6258;1900;90;0;0;;73;1252;8596;-2338;1;2019;24;3;4;24;2018-12-15;1;1029;actual
1029;2019-01-25;71;7284;1900;90;0;0;;71;1457;8598;-1314;1;2019;25;4;4;25;2018-12-15;1;1030;actual
1030;2019-01-26;69;5760;1900;90;0;0;;69;1152;8599;-2839;1;2019;26;5;4;26;2018-12-15;1;1031;actual
1031;2019-01-27;70;7512;1900;90;0;0;;70;1503;8601;-1089;1;2019;27;6;4;27;2018-12-15;1;1032;actual
1032;2019-01-28;80;8994;1900;90;0;0;;80;1799;8602;392;1;2019;28;0;5;28;2018-12-15;1;1033;actual
1033;2019-01-29;74;8532;1900;90;0;0;;74;1707;8604;-72;1;2019;29;1;5;29;2018-12-15;1;1034;actual
1034;2019-01-30;76;6354;1900;90;0;0;;76;1271;8605;-2251;1;2019;30;2;5;30;2018-12-15;1;1035;actual
1035;2019-01-31;85;6276;1900;90;0;0;;85;1256;8607;-2331;1;2019;31;3;5;31;2018-12-15;1;1036;actual
1036;2019-02-01;75;8292;1900;90;0;0;;75;1659;8608;-316;2;2019;1;4;5;32;2019-01-15;1;1037;actual
1037;2019-02-02;56;7512;1900;90;0;0;;56;1503;8610;-1098;2;2019;2;5;5;33;2019-01-15;1;1038;actual
1038;2019-02-03;51;9012;1900;90;0;0;;51;1803;8611;401;2;2019;3;6;5;34;2019-01-15;1;1039;actual
1039;2019-02-04;58;10710;1900;90;300;210;2142,0;58;2142;8613;2097;2;2019;4;0;6;35;2019-01-15;1;1040;actual
1040;2019-02-05;49;9204;1900;90;0;0;;49;1841;8614;590;2;2019;5;1;6;36;2019-01-15;1;1041;actual
1041;2019-02-06;57;8994;1900;90;0;0;;57;1799;8616;378;2;2019;6;2;6;37;2019-01-15;1;1042;actual
1042;2019-02-07;61;9984;1900;90;158;68;1997,0;61;1997;8617;1367;2;2019;7;3;6;38;2019-01-15;1;1043;actual
1043;2019-02-08;54;8226;1900;90;0;0;;54;1646;8619;-393;2;2019;8;4;6;39;2019-01-15;1;1044;actual
1044;2019-02-09;49;6924;1900;90;0;0;;49;1385;8620;-1696;2;2019;9;5;6;40;2019-01-15;1;1045;actual
1045;2019-02-10;51;7566;1900;90;0;0;;51;1514;8622;-1056;2;2019;10;6;6;41;2019-01-15;1;1046;actual
1046;2019-02-11;55;7656;1900;90;0;0;;55;1532;8623;-967;2;2019;11;0;7;42;2019-01-15;1;1047;actual
1047;2019-02-12;57;8508;1900;90;0;0;;57;1702;8625;-117;2;2019;12;1;7;43;2019-01-15;1;1048;actual
1048;2019-02-13;62;7302;1900;90;0;0;;62;1461;8626;-1324;2;2019;13;2;7;44;2019-01-15;1;1049;actual
1049;2019-02-14;55;7086;1900;90;0;0;;55;1418;8628;-1542;2;2019;14;3;7;45;2019-01-15;1;1050;actual
1050;2019-02-15;64;7002;1900;90;0;0;;64;1401;8629;-1627;2;2019;15;4;7;46;2019-01-15;1;1051;actual
1051;2019-02-16;68;9036;1900;90;0;0;;68;1808;8631;405;2;2019;16;5;7;47;2019-01-15;1;1052;actual
1052;2019-02-17;80;6126;1900;90;0;0;;80;1226;8632;-2506;2;2019;17;6;7;48;2019-01-15;1;1053;actual
1053;2019-02-18;81;7764;1900;90;0;0;;81;1553;8634;-870;2;2019;18;0;8;49;2019-01-15;1;1054;actual
1054;2019-02-19;81;7638;1900;90;0;0;;81;1528;8635;-997;2;2019;19;1;8;50;2019-01-15;1;1055;actual
1055;2019-02-20;80;6972;1900;90;0;0;;80;1395;8637;-1665;2;2019;20;2;8;51;2019-01-15;1;1056;actual
1056;2019-02-21;82;9480;1900;90;78;0;1896,0;82;1896;8638;842;2;2019;21;3;8;52;2019-01-15;1;1057;actual
1057;2019-02-22;85;9318;1900;90;49;0;1864,0;85;1864;8640;678;2;2019;22;4;8;53;2019-01-15;1;1058;actual
1058;2019-02-23;69;9042;1900;90;0;0;;69;1809;8641;401;2;2019;23;5;8;54;2019-01-15;1;1059;actual
1059;2019-02-24;71;6384;1900;90;0;0;;71;1277;8643;-2259;2;2019;24;6;8;55;2019-01-15;1;1060;actual
1060;2019-02-25;72;9324;1900;90;37;0;1865,0;72;1865;8644;680;2;2019;25;0;9;56;2019-01-15;1;1061;actual
1061;2019-02-26;68;8568;1900;90;0;0;;68;1714;8646;-78;2;2019;26;1;9;57;2019-01-15;1;1062;actual
1062;2019-02-27;67;9522;1900;90;72;0;1905,0;67;1905;8647;875;2;2019;27;2;9;58;2019-01-15;1;1063;actual
1063;2019-02-28;57;6762;1900;90;0;0;;57;1353;8649;-1887;2;2019;28;3;9;59;2019-01-15;1;1064;actual
1064;2019-03-01;60;10608;1900;90;282;192;2122,0;60;2122;8650;1958;3;2019;1;4;9;60;2019-02-15;1;1065;actual
1065;2019-03-02;60;10620;1900;90;284;194;2124,0;60;2124;8652;1968;3;2019;2;5;9;61;2019-02-15;1;1066;actual
1066;2019-03-03;65;10026;1900;90;171;81;2006,0;65;2006;8653;1373;3;2019;3;6;9;62;2019-02-15;1;1067;actual
1067;2019-03-04;67;9906;1900;90;149;59;1982,0;67;1982;8655;1251;3;2019;4;0;10;63;2019-02-15;1;1068;actual
1068;2019-03-05;62;9312;1900;90;25;0;1863,0;62;1863;8656;656;3;2019;5;1;10;64;2019-02-15;1;1069;actual
1069;2019-03-06;66;8112;1900;90;0;0;;66;1623;8658;-546;3;2019;6;2;10;65;2019-02-15;1;1070;actual
1070;2019-03-07;59;9684;1900;90;96;6;1937,0;59;1937;8659;1025;3;2019;7;3;10;66;2019-02-15;1;1071;actual
1071;2019-03-08;56;9018;1900;90;0;0;;56;1804;8661;357;3;2019;8;4;10;67;2019-02-15;1;1072;actual
1072;2019-03-09;51;8826;1900;90;0;0;;51;1766;8662;164;3;2019;9;5;10;68;2019-02-15;1;1073;actual
1073;2019-03-10;55;7254;1900;90;0;0;;55;1451;8664;-1410;3;2019;10;6;10;69;2019-02-15;1;1074;actual
1074;2019-03-11;58;8394;1900;90;0;0;;58;1679;8665;-271;3;2019;11;0;11;70;2019-02-15;1;1075;actual
1075;2019-03-12;62;9348;1900;90;32;0;1870,0;62;1870;8667;681;3;2019;12;1;11;71;2019-02-15;1;1076;actual
1076;2019-03-13;70;10536;1900;90;278;188;2108,0;70;2108;8668;1868;3;2019;13;2;11;72;2019-02-15;1;1077;actual
1077;2019-03-14;74;9120;1900;90;0;0;;74;1824;8670;450;3;2019;14;3;11;73;2019-02-15;1;1078;actual
1078;2019-03-15;66;7944;1900;90;0;0;;66;1589;8671;-727;3;2019;15;4;11;74;2019-02-15;1;1079;actual
1079;2019-03-16;55;9906;1900;90;137;47;1982,0;55;1982;8673;1233;3;2019;16;5;11;75;2019-02-15;1;1080;actual
1080;2019-03-17;66;8616;1900;90;0;0;;66;1724;8674;-58;3;2019;17;6;11;76;2019-02-15;1;1081;actual
1081;2019-03-18;69;7608;1900;90;0;0;;69;1522;8676;-1068;3;2019;18;0;12;77;2019-02-15;1;1082;actual
1082;2019-03-19;74;9768;1900;90;128;38;1954,0;74;1954;8677;1091;3;2019;19;1;12;78;2019-02-15;1;1083;actual
1083;2019-03-20;75;10080;1900;90;191;101;2016,0;75;2016;8678;1402;3;2019;20;2;12;79;2019-02-15;1;1084;actual
1084;2019-03-21;77;9660;1900;90;109;19;1932,0;77;1932;8680;980;3;2019;21;3;12;80;2019-02-15;1;1085;actual
1085;2019-03-22;71;8742;1900;90;0;0;;71;1749;8681;61;3;2019;22;4;12;81;2019-02-15;1;1086;actual
1086;2019-03-23;68;7386;1900;90;0;0;;68;1478;8683;-1297;3;2019;23;5;12;82;2019-02-15;1;1087;actual
1087;2019-03-24;75;9294;1900;90;34;0;1859,0;75;1859;8684;610;3;2019;24;6;12;83;2019-02-15;1;1088;actual
1088;2019-03-25;83;8724;1900;90;0;0;;83;1745;8686;38;3;2019;25;0;13;84;2019-02-15;1;1089;actual
1089;2019-03-26;78;10008;1900;90;180;90;2002,0;78;2002;8687;1321;3;2019;26;1;13;85;2019-02-15;1;1090;actual
1090;2019-03-27;85;7446;1900;90;0;0;;85;1490;8689;-1243;3;2019;27;2;13;86;2019-02-15;1;1091;actual
1091;2019-03-28;88;9996;1900;90;188;98;2000,0;88;2000;8690;1306;3;2019;28;3;13;87;2019-02-15;1;1092;actual
1092;2019-03-29;91;8076;1900;90;0;0;;91;1616;8692;-616;3;2019;29;4;13;88;2019-02-15;1;1093;actual
1093;2019-03-30;83;7356;1900;90;0;0;;83;1472;8693;-1337;3;2019;30;5;13;89;2019-02-15;1;1094;actual
1094;2019-03-31;90;7134;1900;90;0;0;;90;1427;8695;-1561;3;2019;31;6;13;90;2019-02-15;1;1095;actual
1095;2019-04-01;85;11850;1900;90;555;465;2370,0;85;2370;8696;3154;4;2019;1;0;14;91;2019-03-15;2;1096;actual
1096;2019-04-02;81;10920;1900;90;365;275;2184,0;81;2184;8698;2222;4;2019;2;1;14;92;2019-03-15;2;1097;actual
1097;2019-04-03;79;11328;1900;90;445;355;2266,0;79;2266;8699;2629;4;2019;3;2;14;93;2019-03-15;2;1098;actual
